time,y_test,y_pred,all
2021-01-06 01:00:00,22006KT 0300 R19/0350N R01/0300N FZFG VV001 M00/M00 Q1012 NOSIG,00000kt cavok 03 m01 q1014 nosig,03005kt 9999 prec0n CL0 CM0 03 00 q1013 00000kt cavok 03 m01 q1014 nosig nosig nosig 02 q1013 r19
2022-01-08 04:00:00,00000KT CAVOK 05/04 Q1032 NOSIG,20005kt 150v230 cavok 05 04 q1031 nosig,14003kt 9999 prec0n CL0 CM0 06 04 q1033 20005kt 150v230 cavok 05 04 q1031 nosig q1033 01 fg bkn042
2021-09-28 10:00:00,06005KT 330V110 CAVOK 18/12 Q1025 NOSIG,01007kt 340v040 cavok 19 09 q1024 nosig,36007kt 9999 prec0n CL0 CM0 16 09 q1025 01007kt 340v040 cavok 19 09 q1024 nosig nosig nosig 20004kt bcfg
2020-08-15 23:00:00,19005KT 140V220 9999 BKN016 BKN031 17/15 Q1018 NOSIG,19005kt 150v230 0300 r19 p2000 r01 0500n fg vv001 17 17,18005kt 9999 prec0n CL5 CM0 15 15 q1018 19005kt 150v230 0300 r19 p2000 r01 0500n fg vv001 17 17
2019-11-17 01:00:00,16005KT 070V240 7000 SCT006 BKN012 BKN020 08/08 Q1015 TEMPO 1500 -RA,18006kt 9999 bkn026 bkn043 08 07 q1016 nosig,15007kt 9999 prec0n CL5 CM4 08 05 q1016 18006kt 9999 bkn026 bkn043 08 07 q1016 nosig q1015 nosig bkn012
2018-11-25 03:00:00,03004KT 350V080 CAVOK 07/07 Q1010 NOSIG,05006kt 020v080 cavok 07 00 q1012 nosig,01009kt 9999 prec0n CL0 CM0 08 04 q1011 05006kt 020v080 cavok 07 00 q1012 nosig q1015 nosig nosig bkn021
2022-09-23 10:00:00,07004KT 360V140 9999 SCT012 BKN019 21/17 Q1019 NOSIG,28004kt 240v320 cavok 20 12 q1019 nosig,29003kt 9999 prec0n CL0 CM1 19 11 q1019 28004kt 240v320 cavok 20 12 q1019 nosig q1020 nosig 2000 1000e
2018-07-03 12:00:00,27007KT 210V310 9999 FEW021 SCT028 19/15 Q1018 NOSIG,vrb02kt 9999 sct024 21 16 q1018 nosig,31005kt 9999 prec0n CL6 CM0 19 14 q1018 vrb02kt 9999 sct024 21 16 q1018 nosig nosig 0500 r19 1200u
2018-10-28 19:00:00,VRB02KT 9999 BKN031 07/04 Q1014 NOSIG,16005kt 080v230 9000 ovc003 08 07 q1012 nosig,35019kt 5000 prec0n CL0 CM2 09 05 q1012 16005kt 080v230 9000 ovc003 08 07 q1012 nosig nosig rwy nosig
2020-03-19 15:00:00,28004KT 240V320 CAVOK 17/12 Q1016 NOSIG,27011kt 240v310 9999 few023 15 10 q1017 nosig,28011kt 9999 prec0n CL0 CM0 17 10 q1017 27011kt 240v310 9999 few023 15 10 q1017 nosig tempo nsw cavok
2020-09-21 19:00:00,VRB02KT 9999 FEW007 SCT032 14/12 Q1019 NOSIG,vrb01kt cavok 16 14 q1019 nosig,29005kt 9999 prec0n CL0 CM0 15 14 q1019 vrb01kt cavok 16 14 q1019 nosig 2000 br bkn005 bkn010 ovc026
2022-05-11 11:00:00,VRB03KT 9999 SCT018 17/12 Q1020 NOSIG,vrb04kt 9999 few035 21 13 q1021 nosig,29009kt 9999 prec0n CL0 CM0 19 12 q1021 vrb04kt 9999 few035 21 13 q1021 nosig q1021 nosig bkn005 bkn009
2021-04-10 22:00:00,04004KT 350V110 9999 BKN030 11/11 Q1012 NOSIG,01009kt 340v050 9999 ra few002 sct010 bkn018 09 09 q1013 nosig,00011kt 9999 prec0n CL4 CM2 11 09 q1013 01009kt 340v050 9999 ra few002 sct010 bkn018 09 09 q1013 nosig
2022-08-24 07:00:00,VRB02KT 0800 R19/1000U R01/0800U FG VV001 18/18 Q1013 TEMPO 0350 FG VV001,vrb02kt cavok 20 18 q1014 nosig,12001kt 9999 prec0n CL0 CM0 18 17 q1013 vrb02kt cavok 20 18 q1014 nosig q1013 nosig 1500 bcfg bkn005
2021-02-24 13:00:00,19023G35KT 140V220 CAVOK 16/06 Q1024 NOSIG,vrb13g27kt 9999 bkn020 15 11 q1025 nosig,17025kt 9999 prec0n CL0 CM0 14 08 q1024 vrb13g27kt 9999 bkn020 15 11 q1025 nosig q1025 tempo 3000 br
2022-05-11 18:00:00,28009KT CAVOK 17/14 Q1018 NOSIG,28009kt 240v330 cavok 16 11 q1018 nosig,27009kt 9999 prec0n CL0 CM2 15 12 q1020 28009kt 240v330 cavok 16 11 q1018 nosig 2000 ra bcfg bkn003
2021-08-03 16:00:00,28010KT 250V320 9999 BKN022 19/16 Q1019 NOSIG,29010kt 260v330 9999 few019 19 15 q1019 nosig,29011kt 9999 prec0n CL3 CM2 19 15 q1019 29010kt 260v330 9999 few019 19 15 q1019 nosig 1500 radz fg
2018-06-03 01:00:00,19006KT 130V210 4000 BR BKN005 BKN010 13/12 Q1017 TEMPO 1500 BCFG,21005kt 0350 r19 1700n r01 0275n fg vv001 13 13 q1017,14001kt 9999 prec0n CL6 CM0 12 12 q1017 21005kt 0350 r19 1700n r01 0275n fg vv001 13 13 q1017
2018-07-26 22:00:00,VRB02KT CAVOK 17/14 Q1017 NOSIG,vrb01kt 9999 few009 bkn013 bkn020 18 17 q1018 tempo 3000 br,30003kt 9999 prec0n CL4 CM0 16 16 q1018 vrb01kt 9999 few009 bkn013 bkn020 18 17 q1018 tempo 3000 br
2019-12-20 03:00:00,21010KT 140V240 6000 -RA BKN016 OVC021 10/08 Q0995 TEMPO 3000 SHRA SCT030TCU,28010kt 250v320 9999 sct020 10 09 q0994 tempo 3000 shra sct030tcu,24013kt 9999 prec0n CL0 CM0 10 08 q0995 28010kt 250v320 9999 sct020 10 09 q0994 tempo 3000 shra sct030tcu
2019-03-07 02:00:00,19005KT 140V240 9999 SCT033 BKN040 07/05 Q1015 TEMPO 3000 RA BKN010,18006kt 9999 bkn044 06 06 q1016 nosig,14005kt 9999 prec0n CL5 CM0 06 05 q1016 18006kt 9999 bkn044 06 06 q1016 nosig q1015 nosig sct007 bkn015
2021-01-23 21:00:00,24013KT 170V280 9999 BKN010 OVC030 12/10 Q1009 TEMPO 3000 -RA BR,21012g22kt 170v240 9999 sct018 bkn025 bkn042 12 11 q1010 tempo 3000,27015kt 9999 prec0n CL5 CM0 11 10 q1010 21012g22kt 170v240 9999 sct018 bkn025 bkn042 12 11 q1010 tempo 3000
2018-06-15 10:00:00,04009KT 350V090 9999 SCT030 21/16 Q1019 NOSIG,35011kt 310v020 cavok 25 14 q1019 nosig,35007kt 9999 prec0n CL0 CM0 22 15 q1019 35011kt 310v020 cavok 25 14 q1019 nosig q1018 nosig 2000 bcfg
2021-10-30 10:00:00,18005KT 140V220 9000 1500SE BCFG BKN001 BKN007 15/15 Q1007 TEMPO 0800 BCFG,vrb02kt 1700 0900e bcfg bkn003 13 13 q1005 nosig,25005kt 9999 prec0n CL3 CM1 15 14 q1006 vrb02kt 1700 0900e bcfg bkn003 13 13 q1005 nosig 3000 br
2021-05-06 15:00:00,26011KT 220V300 9999 BKN025 17/12 Q1020 NOSIG,26012kt 230v300 cavok 20 12 q1019 nosig,26011kt 9999 prec0n CL0 CM0 18 12 q1019 26012kt 230v300 cavok 20 12 q1019 nosig q1016 nosig q1014 nosig
2022-04-11 05:00:00,19005KT 140V260 2000 0500S R01/0700D -DZ BCFG VV002 11/10 Q1001 NOSIG,20010kt 160v230 9999 ra few005 bkn015 few025tcu 11 09 q1002 tempo,15009kt 9999 prec0y CL5 CM4 10 09 q1002 20010kt 160v230 9999 ra few005 bkn015 few025tcu 11 09 q1002 tempo
2020-06-16 03:00:00,19004KT 160V220 9999 FEW023 BKN029 BKN040 14/13 Q1021 TEMPO 3000 RADZ BKN010,21007kt 9999 sct019 16 14 q1023 nosig,16003kt 9999 prec0n CL6 CM6 12 12 q1023 21007kt 9999 sct019 16 14 q1023 nosig q1023 2000 ra bcfg
2022-10-28 18:00:00,VRB11G23KT 5000 RA BR VCTS SCT016 SCT042CB BKN054 16/15 Q1015 TEMPO 3000 SHRA BKN010,21006kt 180v250 9999 sct003 bkn010 bkn020 16 16 q1014 tempo 3000,13009kt 1000 prec0y CL6 CM0 16 15 q1014 21006kt 180v250 9999 sct003 bkn010 bkn020 16 16 q1014 tempo 3000
2018-03-29 12:00:00,23007G19KT 190V280 9999 4000N SCT020 BKN030 BKN041 09/07 Q1010 RERA TEMPO 3000 RA BKN010,vrb08kt 9999 bkn008 ovc020 11 09 q1011 tempo 3000 radz bkn010,26015kt 9999 prec0n CL9 CM2 10 07 q1012 vrb08kt 9999 bkn008 ovc020 11 09 q1011 tempo 3000 radz bkn010
2022-03-05 14:00:00,VRB02KT CAVOK 14/05 Q1017 NOSIG,vrb02kt cavok 14 03 q1017 nosig,01003kt 9999 prec0n CL0 CM2 12 02 q1018 vrb02kt cavok 14 03 q1017 nosig q1018 nosig 1400 r19 p2000
2022-01-05 21:00:00,VRB01KT 9999 FEW024 07/05 Q1020 NOSIG,35005kt 290v020 9999 ra few030 07 06 q1020 nosig,34009kt 9999 prec0n CL0 CM0 08 06 q1021 35005kt 290v020 9999 ra few030 07 06 q1020 nosig q1029 fg
2018-09-30 12:00:00,24005KT 180V280 9999 FEW020 25/17 Q1019 NOSIG,vrb05kt cavok 28 15 q1018 nosig,29005kt 9999 prec0n CL0 CM0 26 16 q1018 vrb05kt cavok 28 15 q1018 nosig nosig nosig few010 bkn005 18
2022-08-12 06:00:00,36003KT 9000 BCFG SCT040 17/17 Q1015 NOSIG,00000kt 0500 r19 0250n r01 1200u fg vv001 16 16 q1016,34001kt 9999 prec0n CL0 CM0 13 13 q1016 00000kt 0500 r19 0250n r01 1200u fg vv001 16 16 q1016
2019-08-13 22:00:00,28006KT CAVOK 16/13 Q1022 NOSIG,28006kt 250v310 9999 bkn019 16 14 q1022 nosig,28005kt 9999 prec0n CL0 CM0 15 12 q1023 28006kt 250v310 9999 bkn019 16 14 q1022 nosig q1021 nosig q1022
2020-03-30 03:00:00,VRB05G15KT CAVOK 09/04 Q1015 NOSIG,02006kt 320v070 cavok 10 04 q1015 nosig,09019kt 9999 prec0n CL0 CM2 09 04 q1015 02006kt 320v070 cavok 10 04 q1015 nosig q1015 tempo 3000 bcfg
2020-08-21 10:00:00,20008KT 150V220 9999 FEW015 BKN022 19/17 Q1016 NOSIG,19006kt 140v230 0600 r19 p2000 r01 0800n dz fg vv001 17,21003kt 6000 prec0y CL7 CM0 17 16 q1016 19006kt 140v230 0600 r19 p2000 r01 0800n dz fg vv001 17
2018-10-10 15:00:00,19012KT 120V240 CAVOK 20/10 Q1003 NOSIG,160v250 9999 few040 21 14 q1004 nosig,18013kt 9999 prec0n CL0 CM0 19 12 q1002 160v250 9999 few040 21 14 q1004 nosig nosig sct031 sct030tcu bkn050
2021-03-23 18:00:00,31004KT 250V060 CAVOK 12/08 Q1023 NOSIG,28007kt 260v320 cavok 12 09 q1024 nosig,28009kt 9999 prec0n CL0 CM0 11 09 q1025 28007kt 260v320 cavok 12 09 q1024 nosig q1025 nosig 2000 ra
2018-09-17 10:00:00,23007KT 190V260 0800 R19/P2000 R01/1600D BCFG NSC 19/16 Q1017 TEMPO 6000 NSW,vrb03kt cavok 22 14 q1017 nosig,17005kt 9999 prec0n CL0 CM0 22 12 q1017 vrb03kt cavok 22 14 q1017 nosig q1018 nosig ra bkn010 sct030cb
2019-07-21 01:00:00,04003KT CAVOK 16/14 Q1021 NOSIG,02006kt cavok 15 14 q1020 nosig,01007kt 9999 prec0n CL0 CM0 15 12 q1021 02006kt cavok 15 14 q1020 nosig q1020 nosig 2000 bcfg bkn001
2021-09-22 19:00:00,06009G19KT 010V100 CAVOK 17/12 Q1019 NOSIG,vrb01kt cavok 20 16 q1018 nosig,34003kt 9999 prec0n CL0 CM0 16 14 q1018 vrb01kt cavok 20 16 q1018 nosig q1018 nosig bkn002 bkn005 17
2020-06-06 18:00:00,27009KT 9999 SCT023 BKN035 17/13 Q1011 NOSIG,31004kt 280v010 9999 sct014 bkn020 bkn033 16 13 q1013 tempo 3000,29013kt 9999 prec0n CL1 CM0 16 13 q1012 31004kt 280v010 9999 sct014 bkn020 bkn033 16 13 q1013 tempo 3000
2019-04-21 21:00:00,04004KT 350V100 CAVOK 17/10 Q1009 NOSIG,02008kt 350v070 cavok 15 10 q1011 nosig,01009kt 9999 prec0n CL0 CM0 14 09 q1011 02008kt 350v070 cavok 15 10 q1011 nosig 2000 bcfg vv001 15
2022-11-12 20:00:00,22003KT 160V280 CAVOK 15/11 Q1018 NOSIG,24004kt cavok 16 14 q1018 nosig,16003kt 9999 prec0n CL0 CM0 13 12 q1018 24004kt cavok 16 14 q1018 nosig 2000 bcfg bkn004 bkn009 17
2021-03-23 01:00:00,24003KT CAVOK 09/05 Q1021 NOSIG,28001kt cavok 10 06 q1020 nosig,12001kt 9999 prec0n CL0 CM0 08 05 q1021 28001kt cavok 10 06 q1020 nosig q1020 nosig 2000 bcfg bkn003
2019-09-10 16:00:00,01013KT 330V080 9999 FEW050 20/08 Q1023 NOSIG,36008kt 300v070 9999 bkn030 17 11 q1022 nosig,35013kt 9999 prec0n CL0 CM0 18 10 q1022 36008kt 300v070 9999 bkn030 17 11 q1022 nosig q1018 2000 bcfg
2022-08-24 11:00:00,25006KT 210V280 CAVOK 24/19 Q1014 NOSIG,27007kt 240v300 cavok 27 19 q1013 nosig,28009kt 9999 prec0n CL0 CM0 25 19 q1013 27007kt 240v300 cavok 27 19 q1013 nosig q1013 nosig 21 19
2022-09-16 17:00:00,28005KT 230V320 9999 FEW035TCU 25/18 Q1014 NOSIG,27007kt 240v300 9999 few050 21 17 q1014 nosig,28009kt 9999 prec0n CL0 CM0 22 16 q1014 27007kt 240v300 9999 few050 21 17 q1014 nosig q1015 nosig bkn012
2021-08-22 15:00:00,VRB04KT CAVOK 29/19 Q1019 NOSIG,01005kt 340v050 cavok 32 13 q1019 nosig,27007kt 9999 prec0n CL0 CM0 28 19 q1019 01005kt 340v050 cavok 32 13 q1019 nosig q1019 nosig 2000 bcfg
2022-03-14 11:00:00,VRB02KT CAVOK 11/07 Q1011 NOSIG,28009kt cavok 15 03 q1011 nosig,04007kt 9999 prec0n CL0 CM2 13 05 q1011 28009kt cavok 15 03 q1011 nosig nosig nosig 0200 r19 vv001
2021-05-29 17:00:00,27009KT 240V300 CAVOK 21/15 Q1020 NOSIG,27011kt 240v300 cavok 21 13 q1019 nosig,27011kt 9999 prec0n CL0 CM0 19 14 q1020 27011kt 240v300 cavok 21 13 q1019 nosig q1020 nosig 2000 shra
2022-08-17 11:00:00,01007KT 310V080 9999 BKN030 21/12 Q1019 NOSIG,35010kt 310v020 cavok 22 08 q1019 nosig,35011kt 9999 prec0n CL0 CM0 20 13 q1019 35010kt 310v020 cavok 22 08 q1019 nosig nosig nosig radz ovc002
2021-08-05 01:00:00,18003KT 150V210 9999 OVC008 16/16 Q1020 NOSIG,vrb01kt 0300 r19 p2000 r01 0550n fg vv001 16 16 q1020,34001kt 9999 prec0n CL0 CM0 13 13 q1020 vrb01kt 0300 r19 p2000 r01 0550n fg vv001 16 16 q1020
2018-03-20 09:00:00,02010KT 340V060 9999 SCT025 BKN033 06/03 Q1023 NOSIG,vrb02kt cavok 05 02 q1022 nosig,02015kt 9999 prec0n CL0 CM0 06 02 q1024 vrb02kt cavok 05 02 q1022 nosig q1024 nosig q1026 nosig 2000
2022-07-14 13:00:00,VRB03KT CAVOK 34/19 Q1018 NOSIG,27007kt 240v310 cavok 28 19 q1017 nosig,28011kt 9999 prec0n CL0 CM2 29 19 q1017 27007kt 240v310 cavok 28 19 q1017 nosig nosig fg few001 bkn004
2021-12-07 20:00:00,VRB07G22KT 9000 BCFG FEW020 SCT032 BKN046 09/07 Q1015 TEMPO 3000 SHRA BKN020TCU,28005kt 9999 bkn019 09 08 q1013 nosig,25005kt 9999 prec0n CL0 CM0 08 07 q1014 28005kt 9999 bkn019 09 08 q1013 nosig 3000 ra bkn010 sct030tcu
2021-12-18 11:00:00,20006KT CAVOK 08/03 Q1026 NOSIG,21007kt cavok 11 02 q1026 nosig,16005kt 9999 prec0n CL0 CM0 10 02 q1027 21007kt cavok 11 02 q1026 nosig q1027 nosig tempo nsw bcfg
2021-08-03 12:00:00,VRB07KT 9999 FEW030 21/14 Q1020 NOSIG,05005kt 010v110 cavok 24 17 q1019 nosig,29011kt 9999 prec0n CL0 CM0 21 13 q1019 05005kt 010v110 cavok 24 17 q1019 nosig q1019 nosig 0800 r19
2018-10-03 20:00:00,35004KT 290V040 CAVOK 20/08 Q1021 NOSIG,vrb02kt cavok 20 14 q1021 nosig,01003kt 9999 prec0n CL0 CM0 17 12 q1022 vrb02kt cavok 20 14 q1021 nosig q1022 nosig q1021 nosig q1019
2020-07-09 02:00:00,00000KT CAVOK 18/16 Q1016 NOSIG,03004kt cavok 17 15 q1016 nosig,01007kt 9999 prec0n CL0 CM0 17 14 q1015 03004kt cavok 17 15 q1016 nosig q1016 nosig 4000 br bkn003
2020-05-05 09:00:00,20013KT 150V230 7000 DZ SCT020 SCT042 BKN050 15/13 Q1014 NOSIG,20011kt 170v230 9999 bkn018 sct024 14 11 q1014 tempo bkn010 nsw,17011kt 9999 prec0n CL3 CM0 15 11 q1014 20011kt 170v230 9999 bkn018 sct024 14 11 q1014 tempo bkn010 nsw
2020-12-15 13:00:00,19014KT 140V220 9999 FEW006 SCT016 BKN026 10/08 Q1012 TEMPO RA,18008kt 100v230 9999 sct024 bkn040 11 08 q1010 tempo 3000 ra,18015kt 9999 prec0y CL2 CM1 10 08 q1012 18008kt 100v230 9999 sct024 bkn040 11 08 q1010 tempo 3000 ra
2020-04-10 12:00:00,23005KT 200V260 6000 -RA BKN006 BKN012 14/13 Q1021 NOSIG,22003kt 180v260 7000 ra bcfg sct011 bkn050 14 14 q1020 tempo,27007kt 9999 prec0y CL7 CM5 13 13 q1020 22003kt 180v260 7000 ra bcfg sct011 bkn050 14 14 q1020 tempo
2020-04-12 10:00:00,VRB04KT 9999 FEW018 15/12 Q1017 NOSIG,20005kt 150v250 cavok 18 12 q1017 nosig,16005kt 9999 prec0n CL0 CM0 17 11 q1017 20005kt 150v250 cavok 18 12 q1017 nosig q1017 nosig 2000 bcfg
2019-07-26 07:00:00,00000KT 8000 SCT009 SCT016 16/15 Q1017 TEMPO 3000 BR,vrb01kt 9999 bcfg sct020 16 15 q1018 tempo 1500 bcfg bkn005,32003kt 9999 prec0n CL3 CM0 15 14 q1018 vrb01kt 9999 bcfg sct020 16 15 q1018 tempo 1500 bcfg bkn005
2022-05-16 18:00:00,21018G29KT 160V230 9999 SCT019 BKN024 OVC041 19/15 Q1018 NOSIG,19011kt 150v230 9999 sct023 20 16 q1018 nosig,19015kt 9999 prec0n CL0 CM0 18 13 q1018 19011kt 150v230 9999 sct023 20 16 q1018 nosig 0500 fg bkn001
2020-09-07 11:00:00,02003KT 320V120 CAVOK 25/12 Q1020 NOSIG,260v340 cavok 24 14 q1019 nosig,09013kt 9999 prec0n CL0 CM0 24 14 q1020 260v340 cavok 24 14 q1019 nosig nosig nosig bkn020cb 15 14
2018-01-30 22:00:00,VRB02KT CAVOK 09/03 Q1026 NOSIG,vrb02kt cavok 10 06 q1028 nosig,02003kt 9999 prec0n CL0 CM0 09 05 q1028 vrb02kt cavok 10 06 q1028 nosig q1026 nosig 1500n bcfg vv001
2018-01-17 09:00:00,00000KT 9999 BKN036 09/07 Q1031 NOSIG,vrb01kt 9999 sct020 08 06 q1032 nosig,35003kt 9999 prec0n CL5 CM0 07 07 q1032 vrb01kt 9999 sct020 08 06 q1032 nosig q1030 tempo 0800 bcfg
2019-03-12 14:00:00,19006KT 150V230 9999 SCT015 BKN034 BKN042 12/11 Q1027 NOSIG,24010kt 200v270 2800 0600e r19 p2000 r01 p2000 bcfg bkn003 12,24009kt 9999 prec0n CL9 CM0 12 11 q1028 24010kt 200v270 2800 0600e r19 p2000 r01 p2000 bcfg bkn003 12
2022-06-19 04:00:00,21005KT 0400 R19/1800D R01/0800U FG VV001 15/15 Q1010 NOSIG,20005kt 170v230 0300 r19 p2000 r01 0700n ra bcfg vv001 11,16001kt 9999 prec0n CL2 CM3 11 11 q1011 20005kt 170v230 0300 r19 p2000 r01 0700n ra bcfg vv001 11
2019-04-01 07:00:00,23006KT CAVOK 10/05 Q1012 NOSIG,22005kt 190v250 cavok 10 08 q1012 nosig,15005kt 9999 prec0n CL0 CM0 09 06 q1014 22005kt 190v250 cavok 10 08 q1012 nosig nosig q1030 tempo ra
2021-08-02 17:00:00,36011KT 330V040 CAVOK 24/15 Q1017 NOSIG,36013kt 330v030 9999 few050 24 15 q1016 nosig,35013kt 9999 prec0n CL0 CM0 22 16 q1016 36013kt 330v030 9999 few050 24 15 q1016 nosig nosig nosig 0500
2021-11-28 04:00:00,27002KT 9999 4000S BCFG FEW025 02/02 Q1021 NOSIG,06006kt 010v110 cavok 04 03 q1021 nosig,35007kt 9999 prec0n CL0 CM0 05 02 q1022 06006kt 010v110 cavok 04 03 q1021 nosig nosig 03 fg 1300d
2021-08-03 19:00:00,24004KT 210V290 3000 BR OVC003 18/17 Q1019 TEMPO 0350 DZ BCFG VV001,vrb02kt 1700 ra br bkn015 bkn022 16 16 q1019 tempo 3000,29005kt 9999 prec0n CL5 CM2 16 16 q1019 vrb02kt 1700 ra br bkn015 bkn022 16 16 q1019 tempo 3000
2021-01-05 22:00:00,VRB02KT 0800 R19/P2000 R01/1900U BCFG NSC 02/00 Q1012 TEMPO 0350 FG,vrb02kt 9999 vcfg nsc 03 02 q1014 nosig,05003kt 9999 prec0n CL0 CM0 04 02 q1014 vrb02kt 9999 vcfg nsc 03 02 q1014 nosig tempo nsw few001
2018-10-25 14:00:00,VRB02KT CAVOK 22/13 Q1018 NOSIG,12003kt 060v210 cavok 20 10 q1019 nosig,25001kt 9999 prec0n CL0 CM0 20 09 q1019 12003kt 060v210 cavok 20 10 q1019 nosig q1020 nosig 3000 ra
2018-07-04 09:00:00,20005KT 140V250 9999 SCT006 BKN018 17/15 Q1019 BECMG SCT010,19005kt 070v240 9999 few010 sct014 18 16 q1019 nosig,15005kt 9999 prec0n CL2 CM0 18 13 q1019 19005kt 070v240 9999 few010 sct014 18 16 q1019 nosig q1019 nosig
2021-08-26 17:00:00,27008KT 9000 NSC 22/18 Q1015 NOSIG,27007kt 200v330 9999 few030 22 17 q1015 nosig,29009kt 9999 prec0n CL0 CM0 21 16 q1015 27007kt 200v330 9999 few030 22 17 q1015 nosig 1500 tsra 8000
2021-12-01 05:00:00,20005KT 150V240 1000 R19/P2000 R01/0750D DZ BKN002 09/09 Q1024 NOSIG,18007kt 140v230 0100 r19 0275n r01 0250n dz fg vv001 09,14003kt 9999 prec0y CL5 CM0 09 08 q1025 18007kt 140v230 0100 r19 0275n r01 0250n dz fg vv001 09
2022-07-21 04:00:00,21005KT 170V240 CAVOK 18/16 Q1017 NOSIG,vrb02kt cavok 16 15 q1017 nosig,16005kt 9999 prec0n CL0 CM0 14 13 q1017 vrb02kt cavok 16 15 q1017 nosig q1018 nosig 2000 br bkn004
2020-01-07 18:00:00,27003KT 7000 NSC 08/07 Q1032 NOSIG,24005kt 210v270 cavok 10 06 q1030 nosig,14003kt 9999 prec0n CL0 CM0 09 06 q1032 24005kt 210v270 cavok 10 06 q1030 nosig q1033 nosig 0500se r19
2020-01-28 17:00:00,19005KT 150V210 0150 R19/0450N R01/0325N FG -RA VV001 12/12 Q1020 NOSIG,19007kt 160v230 2500 0700se bcfg bkn002 bkn010 12 12 q1019 becmg,23015kt 4000 prec0y CL7 CM7 12 11 q1020 19007kt 160v230 2500 0700se bcfg bkn002 bkn010 12 12 q1019 becmg
2020-05-28 17:00:00,27009KT 250V310 9999 FEW030TCU 28/16 Q1019 NOSIG,23008kt 230v300 cavok 25 12 q1020 nosig,29009kt 9999 prec0n CL0 CM0 25 15 q1019 23008kt 230v300 cavok 25 12 q1020 nosig q1019 nosig 19013g23kt bcfg
2021-06-22 03:00:00,28006KT 9999 BKN019 BKN026 14/13 Q1018 NOSIG,vrb01kt 9999 bcfg few002 sct038 11 11 q1018 tempo 3000 br,31003kt 9999 prec0n CL5 CM0 10 10 q1018 vrb01kt 9999 bcfg few002 sct038 11 11 q1018 tempo 3000 br
2019-11-11 23:00:00,VRB02KT 9999 FEW033 SCT046 09/07 Q1022 NOSIG,vrb02kt cavok 10 09 q1023 nosig,02003kt 9999 prec0n CL0 CM0 08 08 q1024 vrb02kt cavok 10 09 q1023 nosig q1022 nosig q1025 nosig 2000
2018-02-27 22:00:00,19007KT 140V230 8000 -RA BKN045 05/M00 Q0997 TEMPO 4000 RA,20005kt 9999 sct022 bkn043 07 04 q0997 tempo 3000 shra ts,09015kt 5000 prec0y CL5 CM5 06 01 q0999 20005kt 9999 sct022 bkn043 07 04 q0997 tempo 3000 shra ts
2022-06-17 21:00:00,VRB02KT 9000 FEW003 SCT024 18/16 Q1017 NOSIG,vrb01kt cavok 20 16 q1018 nosig,30005kt 9999 prec0n CL0 CM0 17 14 q1018 vrb01kt cavok 20 16 q1018 nosig q1017 nosig 0800 r19 1500d
2018-12-24 15:00:00,22004KT CAVOK 12/08 Q1027 NOSIG,23003kt 200v260 cavok 14 10 q1029 nosig,17003kt 9999 prec0n CL0 CM0 13 08 q1029 23003kt 200v260 cavok 14 10 q1029 nosig q1029 fg bkn005 10
2019-04-22 20:00:00,29006KT 240V340 5000 RA SCT010 BKN026 BKN035 10/08 Q0996 TEMPO 3000 RA BKN010,35005kt 7000 shra few050 ovc013 bkn050 10 10 q1006 tempo 3000,26007kt 2000 prec0y CL9 CM5 10 09 q0996 35005kt 7000 shra few050 ovc013 bkn050 10 10 q1006 tempo 3000
2021-04-08 19:00:00,28005KT 250V340 CAVOK 13/10 Q1017 NOSIG,28004kt 250v320 cavok 13 11 q1018 nosig,29005kt 9999 prec0n CL0 CM0 12 11 q1018 28004kt 250v320 cavok 13 11 q1018 nosig q1019 nosig q1019 3000
2021-03-16 23:00:00,VRB02KT CAVOK 12/07 Q1026 NOSIG,vrb01kt cavok 12 10 q1029 nosig,08007kt 9999 prec0n CL0 CM0 11 08 q1030 vrb01kt cavok 12 10 q1029 nosig q1029 0200 r19 1900n r01
2018-01-05 08:00:00,19005KT 150V220 0800 R01/P2000 R19/1800U RA FG VV001 09/09 Q1011 TEMPO 3000 BR,vrb01kt 9000 240v020 bcfg ra sct012 bkn018 11 11 q1012 tempo,31013kt 9999 prec0y CL4 CM5 11 09 q1011 vrb01kt 9000 240v020 bcfg ra sct012 bkn018 11 11 q1012 tempo
2018-08-08 08:00:00,05001KT 9999 BKN009 BKN012 18/15 Q1016 TEMPO SCT010,vrb02kt cavok 20 15 q1016 nosig,34001kt 9999 prec0n CL0 CM0 18 13 q1016 vrb02kt cavok 20 15 q1016 nosig q1017 0200 r19 0750d r01
2018-01-02 17:00:00,23009KT 190V270 1100 R19/1800U R01/1900N -RA BCFG BKN002 BKN006 14/14 Q1031 TEMPO 0600 FG,21008kt 2000 140v230 7000 ra ovc003 12 12 q1030 tempo 3000,24013kt 500 prec0y CL8 CM7 13 13 q1030 21008kt 2000 140v230 7000 ra ovc003 12 12 q1030 tempo 3000
2022-03-31 03:00:00,25004KT 9999 SCT025 BKN039 10/09 Q1009 NOSIG,17004kt 9999 ra sct015 bkn026 08 08 q1009 tempo 3000 ra,13003kt 9999 prec0y CL8 CM7 08 07 q1009 17004kt 9999 ra sct015 bkn026 08 08 q1009 tempo 3000 ra
