time,y_test,y_pred,all
2018-07-12 08:00:00,36004KT 320V070 9999 FEW010 19/16 Q1018 NOSIG,17003kt 9999 few020 17 14 q1019 nosig,17003kt 9999 prec0n CL4 CM0 16 14 q1019 17003kt 9999 few020 17 14 q1019 nosig nsw sct004 bkn008 16
2019-07-02 13:00:00,01010KT 330V060 9999 FEW015 SCT028 BKN035 20/16 Q1018 NOSIG,34004kt 240v010 cavok 25 14 q1017 nosig,02015kt 9999 prec0n CL0 CM0 23 16 q1018 34004kt 240v010 cavok 25 14 q1017 nosig nosig vv001 nosig sct030tcu
2020-01-09 05:00:00,21018KT 9999 FEW018 14/12 Q1023 NOSIG,22014kt 9999 few030 bkn046 14 10 q1023 nosig,21011kt 9999 prec0n CL0 CM0 14 11 q1023 22014kt 9999 few030 bkn046 14 10 q1023 nosig q1024 nosig ra
2022-09-15 19:00:00,34006KT 290V040 9999 FEW030 21/18 Q1016 NOSIG,33007kt 260v030 cavok 22 17 q1015 nosig,01007kt 9999 prec0n CL0 CM0 19 18 q1016 33007kt 260v030 cavok 22 17 q1015 nosig bcfg nsc bkn010 18
2021-07-05 20:00:00,27008KT 240V330 9999 SCT030 18/16 Q1012 NOSIG,29010kt 230v020 9999 bkn025 17 14 q1012 nosig,25009kt 9999 prec0n CL0 CM0 16 14 q1013 29010kt 230v020 9999 bkn025 17 14 q1012 nosig tempo 3000 ra
2018-10-20 12:00:00,06007KT 360V110 CAVOK 22/13 Q1023 NOSIG,06011kt 030v100 cavok 21 11 q1023 nosig,05011kt 9999 prec0n CL0 CM0 21 14 q1023 06011kt 030v100 cavok 21 11 q1023 nosig sct009 sct011 ovc013 16
2018-09-24 01:00:00,36005KT 320V050 9999 FEW010/// BKN025/// BKN031/// 18/17 Q1028,36007kt 320v050 9999 few020 sct036 19 16 q1026 nosig,03009kt 9999 prec0n CL2 CM0 17 16 q1028 36007kt 320v050 9999 few020 sct036 19 16 q1026 nosig nsw few037
2020-12-03 15:00:00,25013KT 220V300 9999 FEW020 BKN045 11/08 Q1006 NOSIG,29006g16kt 230v330 9999 few025 sct045 11 07 q1005 tempo 3000 ra,25013kt 9999 prec0n CL4 CM1 13 09 q1005 29006g16kt 230v330 9999 few025 sct045 11 07 q1005 tempo 3000 ra
2021-09-02 13:00:00,03007KT 360V070 9999 FEW020 23/17 Q1017 NOSIG,01005kt 320v060 9999 few020 23 17 q1017 nosig,31009kt 9999 prec0n CL0 CM0 23 17 q1017 01005kt 320v060 9999 few020 23 17 q1017 nosig bkn012 bkn027 17
2021-03-23 05:00:00,17004KT CAVOK 06/06 Q1021 NOSIG,18006kt 9999 ncd 05 04 q1020 nosig,17003kt 9999 prec0n CL0 CM0 06 04 q1021 18006kt 9999 ncd 05 04 q1020 nosig sct011 06 05 q1022
2020-03-24 03:00:00,VRB01KT CAVOK 08/07 Q1016,18003kt 0200 r21 0225n r03 1000u fg few001 04 04 q1017,17003kt 9999 prec0n CL0 CM0 05 05 q1017 18003kt 0200 r21 0225n r03 1000u fg few001 04 04 q1017
2018-04-27 06:00:00,30006KT 250V350 9999 BKN030 BKN038 11/07 Q1016 NOSIG,31006kt 250v050 9999 sct048 10 07 q1017 tempo 3000 shra sct030tcu,29009kt 9999 prec0n CL5 CM0 11 07 q1017 31006kt 250v050 9999 sct048 10 07 q1017 tempo 3000 shra sct030tcu
2021-03-15 03:00:00,19003KT 0150 0100SW FG VV001 04/04 Q1029,19002kt cavok 02 01 q1028 nosig,13003kt 9999 prec0n CL0 CM0 04 04 q1029 19002kt cavok 02 01 q1028 nosig tempo 3000 br ncd 02
2019-09-24 14:00:00,29009KT 230V340 9999 SCT042 21/12 Q1018 NOSIG,27008kt 230v340 9999 few035 sct040 23 15 q1018 nosig,27013kt 9999 prec0n CL2 CM0 21 14 q1018 27008kt 230v340 9999 few035 sct040 23 15 q1018 nosig 4000 br
2018-01-19 22:00:00,25005KT 9999 SCT038 11/07 Q1028 NOSIG,23004kt 9999 bkn040 08 08 q1028 nosig,22005kt 9999 prec0n CL0 CM0 07 07 q1029 23004kt 9999 bkn040 08 08 q1028 nosig tempo shra sct030tcu ovc048
2021-02-23 16:00:00,19015KT 160V230 9999 SCT026 BKN046 15/11 Q1024 NOSIG,23011kt 190v270 9999 sct030 14 10 q1023 nosig,18011kt 9999 prec0n CL3 CM0 16 11 q1023 23011kt 190v270 9999 sct030 14 10 q1023 nosig bkn014 ovc022 13
2021-11-16 17:00:00,01007KT 330V060 9999 FEW040 14/10 Q1023 NOSIG,01005kt 320v060 9999 few030 14 10 q1023 nosig,02007kt 9999 prec0n CL0 CM0 13 11 q1023 01005kt 320v060 9999 few030 14 10 q1023 nosig q1023 nosig q1022
2018-03-08 14:00:00,17012G25KT 130V200 9999 BKN017 14/11 Q1001 NOSIG,21014g24kt 170v240 9999 few022 bkn040 bkn048 15 12 q1003 nosig,20011kt 9999 prec0n CL2 CM1 16 12 q1000 21014g24kt 170v240 9999 few022 bkn040 bkn048 15 12 q1003 nosig 4000
2018-08-24 16:00:00,36011KT 310V050 9999 FEW035 20/15 Q1022 NOSIG,36013kt 320v090 9999 few030 20 14 q1023 nosig,36011kt 9999 prec0n CL0 CM0 20 15 q1023 36013kt 320v090 9999 few030 20 14 q1023 nosig nsw sct010 nsw
2022-02-22 20:00:00,VRB02KT 9000 NSC 10/07 Q1029 NOSIG,vrb01kt cavok 07 06 q1029 nosig,35003kt 9999 prec0n CL0 CM0 07 06 q1031 vrb01kt cavok 07 06 q1029 nosig tempo 3000 br ovc018 08
2020-07-12 14:00:00,36010KT 300V060 CAVOK 27/18 Q1018 NOSIG,35008kt 280v070 cavok 28 18 q1016 nosig,03011kt 9999 prec0n CL0 CM0 29 20 q1017 35008kt 280v070 cavok 28 18 q1016 nosig 3000 br bkn005 16
2020-12-01 15:00:00,VRB02KT CAVOK 14/09 Q1025 NOSIG,vrb02kt cavok 14 08 q1024 nosig,02003kt 9999 prec0n CL0 CM2 14 08 q1025 vrb02kt cavok 14 08 q1024 nosig 4000 br nsc bkn020 10
2021-12-12 15:00:00,01004KT 330V050 CAVOK 14/10 Q1023 NOSIG,vrb02kt cavok 14 08 q1022 nosig,16005kt 9999 prec0n CL0 CM0 14 08 q1023 vrb02kt cavok 14 08 q1022 nosig 14 09 q1022 nosig few014
2019-12-31 04:00:00,19005KT 9999 OVC026 10/09 Q1032,26004kt 200v300 9999 few024 12 10 q1031 nosig,23005kt 9999 prec0n CL2 CM0 11 10 q1032 26004kt 200v300 9999 few024 12 10 q1031 nosig 3000 ra few001
2022-08-16 21:00:00,31011KT 230V010 7000 FEW008 BKN011 SCT020TCU 18/16 Q1015 TEMPO 3000 SHRA,32010g20kt 260v360 9999 sct009 bkn011 sct020tcu 17 16 q1016 reshra tempo,28011kt 9999 prec0y CL7 CM1 17 17 q1014 32010g20kt 260v360 9999 sct009 bkn011 sct020tcu 17 16 q1016 reshra tempo
2021-09-16 17:00:00,34009KT 300V020 CAVOK 20/15 Q1020 NOSIG,35008kt 320v030 9999 few020 19 15 q1020 nosig,34007kt 9999 prec0n CL0 CM0 19 15 q1021 35008kt 320v030 9999 few020 19 15 q1020 nosig sct011 ovc025 17
2022-12-22 16:00:00,22011G21KT 190V270 9999 FEW020 BKN025 18/13 Q1022 NOSIG,18013kt 150v210 9999 few020 19 15 q1020 nosig,21013kt 9999 prec0n CL0 CM1 17 14 q1021 18013kt 150v210 9999 few020 19 15 q1020 nosig fg ra br
2021-10-30 03:00:00,29004KT 260V350 9999 BKN020 14/14 Q1000,25005kt 200v310 9999 sct025 sct037 bkn048 15 13 q1004 nosig,25009kt 9999 prec0n CL2 CM0 14 12 q1001 25005kt 200v310 9999 sct025 sct037 bkn048 15 13 q1004 nosig ws
2021-03-19 20:00:00,04010KT 340V080 9999 SCT025 BKN035 11/07 Q1022 NOSIG,06008kt 010v090 9999 few045 12 07 q1023 nosig,04009kt 9999 prec0n CL0 CM0 10 08 q1023 06008kt 010v090 9999 few045 12 07 q1023 nosig few013 sct030tcu 08
2020-02-01 19:00:00,21014KT 9999 FEW030 16/14 Q1022 NOSIG,21017g27kt 160v230 9999 bkn024 16 12 q1021 nosig,20019kt 9999 prec0n CL0 CM0 15 13 q1021 21017g27kt 160v230 9999 bkn024 16 12 q1021 nosig sct011 ovc018 15
2021-03-04 19:00:00,VRB02KT CAVOK 12/12 Q1016 NOSIG,08003kt 230v350 9000 ra sct008 bkn012 ovc016 12 12 q1017 tempo,08003kt 3000 prec0y CL0 CM4 13 11 q1017 08003kt 230v350 9000 ra sct008 bkn012 ovc016 12 12 q1017 tempo
2020-01-15 01:00:00,21023G41KT 160V260 9999 SCT042 15/10 Q1006,20014g28kt 160v240 9999 few030 14 10 q1009 tempo 16022g32kt 13 09,19021kt 9999 prec0n CL0 CM0 13 10 q1008 20014g28kt 160v240 9999 few030 14 10 q1009 tempo 16022g32kt 13 09
2020-11-24 04:00:00,23003KT 180V300 CAVOK 10/08 Q1021,17004kt cavok 10 08 q1021 nosig,16005kt 9999 prec0n CL0 CM0 10 07 q1021 17004kt cavok 10 08 q1021 nosig 4000 br bkn008 bkn014 ovc013
2020-08-10 02:00:00,36005KT 320V050 7000 SCT018 OVC025 19/18 Q1015,16003kt 9999 bkn025 18 18 q1015 nosig,33001kt 500 prec0n CL6 CM0 17 17 q1015 16003kt 9999 bkn025 18 18 q1015 nosig nsw sct004 ovc020 15
2019-06-06 05:00:00,18009KT 150V210 9999 FEW030 12/09 Q1011 NOSIG,19007g17kt 160v230 9999 few025 10 08 q1013 tempo 3000 shra sct030tcu,17009kt 9999 prec0n CL3 CM4 11 08 q1010 19007g17kt 160v230 9999 few025 10 08 q1013 tempo 3000 shra sct030tcu
2022-09-12 18:00:00,10005KT 9999 FEW040 21/20 Q1003 WS R21 TEMPO SHRA SCT030TCU,00000kt 9999 few040 25 21 q1003 ws r21 nosig,23003kt 9999 prec0y CL0 CM0 22 19 q1002 00000kt 9999 few040 25 21 q1003 ws r21 nosig r03 0400n
2021-12-28 19:00:00,19012KT 160V230 CAVOK 16/13 Q1019 NOSIG,20014kt 170v240 9999 few011 sct018 17 14 q1020 nosig,21011kt 9999 prec0n CL3 CM0 15 13 q1019 20014kt 170v240 9999 few011 sct018 17 14 q1020 nosig bkn014 19
2022-04-21 11:00:00,17006KT 110V200 9999 FEW030 SCT049 13/08 Q1008 NOSIG,14007kt 110v190 9999 few021 13 06 q1008 nosig,19013kt 9999 prec0n CL7 CM8 13 07 q1008 14007kt 110v190 9999 few021 13 06 q1008 nosig nosig 11 09
2019-07-07 18:00:00,36008KT 300V050 9999 FEW025 20/16 Q1015 NOSIG,36009kt 320v050 9999 few040 21 15 q1015 nosig,36009kt 9999 prec0n CL0 CM0 20 16 q1015 36009kt 320v050 9999 few040 21 15 q1015 nosig sct020 nosig bkn010
2021-09-04 05:00:00,15003KT 120V180 0250 R21/0700D R03/0325N FG SCT001 13/13 Q1015 NOSIG,vrb01kt 9999 bkn030 17 16 q1016 nosig,15003kt 500 prec0n CL7 CM0 12 12 q1016 vrb01kt 9999 bkn030 17 16 q1016 nosig 4000 ra br bkn010
2018-06-16 04:00:00,18003KT 160V220 9999 FEW025 10/10 Q1020 NOSIG,00000kt 9999 sct009 bkn013 14 14 q1021 nosig,17003kt 500 prec0n CL1 CM0 10 10 q1021 00000kt 9999 sct009 bkn013 14 14 q1021 nosig nsw sct011 14
2021-09-13 11:00:00,23008KT 200V290 CAVOK 23/18 Q1011 NOSIG,16010kt cavok 24 19 q1011 nosig,20007kt 9999 prec0n CL0 CM0 26 18 q1010 16010kt cavok 24 19 q1011 nosig 00 nosig 21 3000 ra
2018-04-07 10:00:00,19010KT 160V230 9999 FEW025TCU SCT035 12/08 Q1004 NOSIG,16008kt 120v180 cavok 12 08 q1004 nosig,19013kt 9999 prec0n CL0 CM0 14 08 q1003 16008kt 120v180 cavok 12 08 q1004 nosig sct011 sct035 bkn046 10
2019-07-04 03:00:00,VRB01KT CAVOK 18/17 Q1012,vrb01kt cavok 18 17 q1013 nosig,19001kt 9999 prec0n CL0 CM0 14 14 q1013 vrb01kt cavok 18 17 q1013 nosig q1028 nosig q1013 nosig ra
2022-11-24 05:00:00,18009KT 140V200 9999 -RA FEW018 13/11 Q1011 NOSIG,18007kt 150v210 9999 ra sct018 bkn026 10 09 q1012 tempo 3000,18011kt 9999 prec0y CL1 CM5 12 09 q1012 18007kt 150v210 9999 ra sct018 bkn026 10 09 q1012 tempo 3000
2018-07-02 14:00:00,25005KT 170V340 9999 FEW020 BKN027 22/17 Q1013 TEMPO RA,vrb02kt 9999 ra few006 sct029 bkn035 18 q1013 tempo nsw 8000,02003kt 9999 prec0y CL8 CM8 26 17 q1012 vrb02kt 9999 ra few006 sct029 bkn035 18 q1013 tempo nsw 8000
2019-10-30 12:00:00,22011KT 180V250 9999 SCT024 BKN030 20/18 Q1018 NOSIG,19017g27kt 160v220 9999 few012 ovc016 19 18 q1018 tempo 3000 ra,21011kt 9999 prec0n CL1 CM0 20 17 q1018 19017g27kt 160v220 9999 few012 ovc016 19 18 q1018 tempo 3000 ra
2022-07-24 04:00:00,17001KT CAVOK 16/14 Q1017 NOSIG,vrb01kt cavok 14 13 q1016 nosig,31001kt 9999 prec0n CL0 CM0 12 12 q1017 vrb01kt cavok 14 13 q1016 nosig tempo 3000 ra bkn010 bkn010
2022-09-04 12:00:00,20014G26KT 150V220 9999 FEW012 SCT025 21/16 Q1013 NOSIG,19010kt 160v230 9999 sct030 20 15 q1013 nosig,20017kt 9999 prec0n CL0 CM4 23 16 q1012 19010kt 160v230 9999 sct030 20 15 q1013 nosig tempo 3000 shra
2020-10-24 02:00:00,20011KT 170V230 9999 FEW020 15/12 Q1021,20014kt 160v230 9999 sct020 14 12 q1020 nosig,19015kt 9999 prec0n CL4 CM1 14 11 q1020 20014kt 160v230 9999 sct020 14 12 q1020 nosig ra sct012 sct032
2020-07-24 10:00:00,VRB02KT 9999 FEW020 BKN025 20/15 Q1021 NOSIG,02005kt 330v050 cavok 22 14 q1020 nosig,02005kt 9999 prec0n CL0 CM0 22 14 q1020 02005kt 330v050 cavok 22 14 q1020 nosig 3000 sct001 bkn005 bkn008
2018-04-08 12:00:00,31006KT 240V010 9999 FEW021 BKN030 BKN038 13/10 Q1006 NOSIG,28009kt 230v350 9999 few019 few030tcu bkn040 12 09 q1006 tempo ra,26009kt 9999 prec0n CL6 CM1 14 09 q1006 28009kt 230v350 9999 few019 few030tcu bkn040 12 09 q1006 tempo ra
2018-10-27 10:00:00,02014G29KT 320V070 9999 SCT038CB SCT048 10/05 Q1018 TEMPO SHRA SCT030TCU,35010kt 300v050 9999 few024 12 05 q1019 nosig,35011kt 9999 prec0y CL0 CM0 12 07 q1019 35010kt 300v050 9999 few024 12 05 q1019 nosig shra few014 sct040cb
2018-04-05 23:00:00,15009KT 120V190 CAVOK 12/07 Q1006 NOSIG,17008kt 130v210 cavok 12 05 q1006 nosig,17015kt 9999 prec0n CL0 CM0 12 08 q1007 17008kt 130v210 cavok 12 05 q1006 nosig fg ra few014 sct025
2022-02-23 02:00:00,17004KT 3600 1600SW BR NCD 04/03 Q1026,18005kt cavok 05 01 q1026 nosig,17005kt 9999 prec0n CL0 CM0 05 02 q1027 18005kt cavok 05 01 q1026 nosig 4000 br nsc 03 03
2018-10-11 22:00:00,18013G23KT 120V230 9999 FEW038 17/11 Q1010 NOSIG,19020g35kt 160v230 9999 few038 17 10 q1010 nosig,19015kt 9999 prec0n CL0 CM1 16 12 q1010 19020g35kt 160v230 9999 few038 17 10 q1010 nosig ws r03 nosig
2021-10-28 13:00:00,17009KT 140V210 9999 SCT032 17/11 Q1010 NOSIG,21014kt 160v240 9999 few020 16 12 q1010 tempo ra few017 bkn026,19017kt 9999 prec0n CL0 CM4 17 12 q1010 21014kt 160v240 9999 few020 16 12 q1010 tempo ra few017 bkn026
2021-12-18 01:00:00,15004KT 9000 NCD 03/02 Q1024,17005kt cavok 05 05 q1024 nosig,16005kt 9999 prec0n CL0 CM0 06 03 q1025 17005kt cavok 05 05 q1024 nosig 4000 nsc 06 06 q1021
2022-06-18 04:00:00,20003KT 160V220 5000 BR SCT010 16/15 Q1014 NOSIG,vrb02kt cavok 17 15 q1014 nosig,29001kt 9999 prec0n CL0 CM0 14 14 q1014 vrb02kt cavok 17 15 q1014 nosig 4000 br nsc 13 12
2018-02-15 09:00:00,18005G15KT 140V230 9999 BKN020 15/12 Q1019 NOSIG,17003kt 140v220 5000 dz few012 bkn026 bkn039 14 13 q1018 tempo,21013kt 9999 prec0n CL6 CM5 15 12 q1018 17003kt 140v220 5000 dz few012 bkn026 bkn039 14 13 q1018 tempo
2019-07-20 04:00:00,19006KT 9999 SCT020 BKN025 18/17 Q1015 NOSIG,vrb02kt 2500 ra few005 bkn013 bkn030 19 17 q1016 tempo 6000,22003kt 9999 prec0n CL6 CM0 17 17 q1015 vrb02kt 2500 ra few005 bkn013 bkn030 19 17 q1016 tempo 6000
2019-08-19 19:00:00,02007KT 340V070 9999 SCT030 18/13 Q1022 NOSIG,03003kt 340v080 cavok 17 13 q1022 nosig,02007kt 9999 prec0n CL0 CM0 17 13 q1022 03003kt 340v080 cavok 17 13 q1022 nosig 3000 bcfg bkn005 bkn010
2020-08-04 04:00:00,36004KT 310V060 3000 -DZ FEW002 SCT009 BKN017 18/17 Q1019 TEMPO 1500 BCFG BKN002,vrb02kt 9999 ovc011 18 16 q1018 nosig,17001kt 500 prec0n CL4 CM0 15 15 q1019 vrb02kt 9999 ovc011 18 16 q1018 nosig sct011 17 16 q1020
2018-01-24 04:00:00,20010KT 160V220 CAVOK 12/08 Q1024,22012kt cavok 12 05 q1024 nosig,19013kt 9999 prec0n CL0 CM0 10 07 q1025 22012kt cavok 12 05 q1024 nosig 4000 br nsc 08 08
2022-11-10 17:00:00,22003KT 190V260 9999 SCT040 18/13 Q1023 NOSIG,vrb02kt cavok 18 14 q1021 nosig,16003kt 9999 prec0n CL0 CM0 17 14 q1022 vrb02kt cavok 18 14 q1021 nosig 17 9999 few025 few035tcu 17
2022-04-23 02:00:00,29004KT 230V020 9999 SCT026 BKN038 09/07 Q0996,23004kt 210v280 9999 few044 09 04 q0997 tempo shra sct025tcu 08,26005kt 9999 prec0n CL2 CM2 08 07 q0997 23004kt 210v280 9999 few044 09 04 q0997 tempo shra sct025tcu 08
2021-11-11 09:00:00,17005KT 4000 0400SE R21/P2000 R03/0350N BCFG NSC 04/04 Q1021 BECMG 8000,18005kt 0200 r21 0400d r03 1100u fg sct001 04 04 q1021,14003kt 9999 prec0n CL0 CM0 07 05 q1021 18005kt 0200 r21 0400d r03 1100u fg sct001 04 04 q1021
2018-07-15 17:00:00,34006KT 260V030 9999 FEW028 BKN045 19/15 Q1019 NOSIG,33008kt 260v030 9999 sct013 bkn040 18 16 q1019 tempo bkn010 bkn012,30009kt 9999 prec0n CL4 CM1 20 17 q1019 33008kt 260v030 9999 sct013 bkn040 18 16 q1019 tempo bkn010 bkn012
2021-11-15 21:00:00,10004KT 050V150 CAVOK 12/11 Q1024 NOSIG,04003kt 350v080 cavok 13 09 q1025 nosig,03005kt 9999 prec0n CL0 CM0 12 10 q1025 04003kt 350v080 cavok 13 09 q1025 nosig bkn010 14 14 q1018
2021-04-25 09:00:00,15004KT 110V190 7000 RA FEW005 13/13 Q1010 TEMPO -RA,14004kt cavok 17 11 q1009 nosig,17001kt 9999 prec0n CL0 CM2 19 11 q1009 14004kt cavok 17 11 q1009 nosig 4500 ra br bkn010 sct029
2018-04-30 11:00:00,02007KT 330V060 9999 VCSH FEW030TCU SCT048 11/05 Q1017 TEMPO SHRA,36008kt 300v050 9999 few030 14 06 q1016 nosig,35009kt 9999 prec0n CL0 CM0 14 06 q1017 36008kt 300v050 9999 few030 14 06 q1016 nosig tempo shra sct020tcu
2022-06-24 22:00:00,27005KT 240V300 9999 FEW012 15/13 Q1016 NOSIG,28005kt 240v320 1800 ra br sct021 bkn026 14 12 q1020 tempo,26005kt 9999 prec0n CL4 CM1 14 12 q1015 28005kt 240v320 1800 ra br sct021 bkn026 14 12 q1020 tempo
2018-06-06 15:00:00,32006KT 280V010 2000 DZ BKN004 15/14 Q1017 NOSIG,33009kt 290v010 9999 sct035 18 13 q1016 nosig,31009kt 9999 prec0n CL2 CM0 20 14 q1016 33009kt 290v010 9999 sct035 18 13 q1016 nosig 3000 bcfg sct025
2020-07-27 06:00:00,17004KT 9999 BKN016 15/13 Q1016 TEMPO BKN012,20007kt 160v230 9999 few022 18 15 q1016 nosig,20007kt 9999 prec0n CL0 CM0 16 14 q1016 20007kt 160v230 9999 few022 18 15 q1016 nosig 3000 bcfg bkn005
2019-03-23 09:00:00,17004KT CAVOK 09/05 Q1025 NOSIG,vrb02kt cavok 14 08 q1024 nosig,14005kt 9999 prec0n CL0 CM0 14 06 q1025 vrb02kt cavok 14 08 q1024 nosig 4000 br bkn008 bkn012 12
2022-08-25 04:00:00,VRB02KT 9999 FEW013 BKN025 19/19 Q1019 NOSIG,35008kt 300v030 9999 bkn025 ovc030 19 19 q1019 nosig,36007kt 9999 prec0y CL4 CM0 18 18 q1019 35008kt 300v030 9999 bkn025 ovc030 19 19 q1019 nosig sct020 bkn020
2021-12-30 20:00:00,16010KT 130V190 CAVOK 14/10 Q1019 NOSIG,18009kt 140v220 9999 ovc033 13 08 q1019 nosig,17013kt 9999 prec0n CL0 CM0 14 08 q1019 18009kt 140v220 9999 ovc033 13 08 q1019 nosig nsw few010 bkn020
2018-10-30 09:00:00,30005KT 250V010 6000 RA FEW020 BKN040 09/08 Q0998 TEMPO 3000 RA,29011kt 250v330 9999 sct025 few030cb 12 09 q0996 tempo 3000 shra,30011kt 9999 prec0n CL4 CM1 12 08 q0997 29011kt 250v330 9999 sct025 few030cb 12 09 q0996 tempo 3000 shra
2022-10-11 23:00:00,VRB02KT CAVOK 16/14 Q1023 NOSIG,vrb02kt cavok 16 14 q1022 nosig,01003kt 9999 prec0n CL0 CM0 13 13 q1023 vrb02kt cavok 16 14 q1022 nosig 14 14 q1021 nosig bkn004
2021-08-08 06:00:00,17005KT 9999 FEW025 13/13 Q1018 NOSIG,28005kt 230v330 9999 few011 sct035 16 12 q1018 nosig,23005kt 9999 prec0n CL5 CM0 15 12 q1018 28005kt 230v330 9999 few011 sct035 16 12 q1018 nosig bkn014 ovc030
2020-01-06 01:00:00,17005KT 0150 0150NE R21/0450N R03/1600U FG FEW021 01/01 Q1028,18006kt cavok 04 03 q1028 tempo 3000 br bcfg sct030tcu 03,17005kt 9999 prec0n CL0 CM0 05 03 q1029 18006kt cavok 04 03 q1028 tempo 3000 br bcfg sct030tcu 03
2020-01-23 12:00:00,VRB01KT CAVOK 10/07 Q1017 NOSIG,17005kt cavok 07 05 q1018 nosig,10007kt 9999 prec0n CL0 CM0 13 05 q1018 17005kt cavok 07 05 q1018 nosig 4000 br bcfg few030tcu sct040
2022-09-24 11:00:00,35008KT 300V030 9999 FEW030 18/13 Q1022 NOSIG,36011kt 300v050 cavok 18 12 q1021 nosig,36009kt 9999 prec0n CL0 CM0 19 12 q1022 36011kt 300v050 cavok 18 12 q1021 nosig fg sct001 sct007 15
2019-04-11 16:00:00,36009KT 330V050 9999 FEW030 14/08 Q1022 NOSIG,36011kt 300v050 9999 sct030 14 06 q1022 nosig,00009kt 9999 prec0n CL0 CM0 15 07 q1023 36011kt 300v050 9999 sct030 14 06 q1022 nosig 09 08 q1023
2018-06-21 11:00:00,35008KT 320V060 9999 FEW025 22/18 Q1021 NOSIG,36008kt 320v050 cavok 24 17 q1019 nosig,03013kt 9999 prec0n CL0 CM0 25 18 q1020 36008kt 320v050 cavok 24 17 q1019 nosig sct011 bkn008 18 18
2018-07-28 18:00:00,33007KT 280V020 9999 FEW040 20/12 Q1016 NOSIG,31008kt 250v010 9999 ovc012 16 15 q1016 tempo bkn015 ovc026 16,29011kt 9999 prec0n CL0 CM0 19 14 q1016 31008kt 250v010 9999 ovc012 16 15 q1016 tempo bkn015 ovc026 16
2020-09-29 23:00:00,19003KT CAVOK 12/12 Q1019 NOSIG,18003kt 9999 sct011 14 14 q1018 nosig,20003kt 9999 prec0n CL0 CM0 12 12 q1018 18003kt 9999 sct011 14 14 q1018 nosig tempo 3000 ra bkn010
2022-04-22 03:00:00,17009KT 140V200 CAVOK 09/07 Q0996,17010kt 150v210 cavok 10 07 q0992 nosig,12003kt 9999 prec0n CL0 CM1 09 07 q0997 17010kt 150v210 cavok 10 07 q0992 nosig q1004 ra ovc022 08
2019-04-18 02:00:00,16004KT 9000 -RA NSC 11/11 Q1009,19004kt cavok 12 10 q1009 nosig,12003kt 9999 prec0n CL0 CM2 10 10 q1010 19004kt cavok 12 10 q1009 nosig tempo 3000 ra bkn010 bkn014
2019-01-16 04:00:00,20003KT 130V280 9999 BKN028/// BKN034/// 11/07 Q1017,18005kt 9999 sct034 sct045 08 07 q1016 nosig,19007kt 9999 prec0n CL5 CM0 08 06 q1017 18005kt 9999 sct034 sct045 08 07 q1016 nosig sct030tcu 08 06
2021-08-31 20:00:00,10003KT 020V190 CAVOK 22/17 Q1015 NOSIG,vrb02kt cavok 20 16 q1015 nosig,03003kt 9999 prec0n CL0 CM0 20 16 q1016 vrb02kt cavok 20 16 q1015 nosig 15 9999 few030tcu sct030tcu 20
2021-01-09 05:00:00,36003KT 300V040 9999 0800E BCFG NSC 03/02 Q1012 TEMPO 1500 BCFG,17003kt cavok 02 01 q1012 nosig,15003kt 9999 prec0n CL0 CM0 00 -1 q1013 17003kt cavok 02 01 q1012 nosig tempo shra sct030tcu sct030tcu 08
2018-02-05 05:00:00,00000KT 9999 SCT030 SCT035 05/03 Q1016 TEMPO RA,05008kt 350v080 9999 sct048 06 02 q1015 tempo ra bkn010 sct030tcu,03013kt 9999 prec0y CL3 CM0 07 03 q1016 05008kt 350v080 9999 sct048 06 02 q1015 tempo ra bkn010 sct030tcu
2021-04-11 09:00:00,06012KT 020V090 9999 SCT035 SCT042 10/04 Q1020 NOSIG,05014g25kt 020v080 9999 sct044 12 02 q1019 nosig,03013kt 9999 prec0n CL2 CM0 11 04 q1020 05014g25kt 020v080 9999 sct044 12 02 q1019 nosig sct035 shra sct040tcu
2018-07-03 17:00:00,03005KT 9999 BKN040 19/16 Q1017 NOSIG,33004kt 280v040 9999 bkn023 21 18 q1017 nosig,33003kt 9999 prec0n CL5 CM0 20 16 q1017 33004kt 280v040 9999 bkn023 21 18 q1017 nosig nosig 4000 ra
2019-07-07 03:00:00,00000KT CAVOK 16/15 Q1016,vrb01kt cavok 15 13 q1016 nosig,17003kt 9999 prec0n CL0 CM0 13 13 q1016 vrb01kt cavok 15 13 q1016 nosig 4000 br sct035 16 15
2021-07-04 01:00:00,VRB02KT CAVOK 18/16 Q1017,17006kt 9999 few040 18 17 q1017 nosig,19005kt 9999 prec0n CL0 CM5 16 14 q1017 17006kt 9999 few040 18 17 q1017 nosig 4000 ra br bkn014
2018-07-13 22:00:00,VRB01KT CAVOK 21/17 Q1017 NOSIG,02005kt 280v060 9999 few030 19 16 q1016 nosig,02005kt 9999 prec0n CL0 CM1 19 18 q1017 02005kt 280v060 9999 few030 19 16 q1016 nosig ws r03 tempo
2020-04-14 10:00:00,VRB02KT CAVOK 19/11 Q1011,01006kt 330v060 cavok 17 10 q1011 nosig,07005kt 9999 prec0n CL0 CM0 20 10 q1010 01006kt 330v060 cavok 17 10 q1011 nosig 4000 br sct007 bkn010
